material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-3250419,Li3Dy3CdAs2,Other lithium material,51,Caution,1,0.143186,0.433616,0.458015,0.740824,0.535196,0.576971,0.353625,0.15749
mp-882858,LiFe4(BO3)4,Other lithium material,54,Caution,0,0.573679,0.285896,0.950452,0.660327,0.616334,0.546759,0.286969,0.487783
mp-758684,Li2NiSnO4,Other lithium material,51,Caution,0,0.423491,0.531326,0.670222,0.587021,0.669961,0.493847,0.311523,0.11667
mp-753559,LiNiOF,Other lithium material,45,Caution,0,0.381374,0.530608,0.68458,0.624641,0.675768,0.47883,0.500582,0.531602
mp-3247359,LiTm(NiIr)2,Other lithium material,57,Caution,1,0.227868,0.478769,0.527389,0.808308,0.472594,0.658574,0.367035,0.15102
mp-25406,LiFePCO7,LFP-family,96,Recommend,0,0.762523,0.735524,0.511488,0.71907,0.512874,0.259844,0.080068,0.558443
mp-755037,LiNbCoO4,LCO-family,41,Avoid / Benchmark,0,0.743534,0.325516,0.189402,0.520317,0.774012,0.871962,0.193524,0.316738
mp-1204228,NaLiCoPO4F,LCO-family,41,Avoid / Benchmark,0,0.729813,0.42226,0.234692,0.236693,0.607185,1.000058,0.519052,0.748838
mp-756913,Li7Ni5O12,Other lithium material,51,Caution,0,0.5345,0.30408,0.856644,0.675153,0.598073,0.6244,0.427066,0.164483
mp-3249647,Li4ErUS6,Li-S or sulfide-family,78,Research Candidate,1,0.530504,0.718137,0.242898,0.873088,0.161095,0.474082,0.107089,0.42139
mp-1185237,LiW3,Other lithium material,46,Caution,0,0.01675,0.357703,0.324918,0.650991,0.683237,0.326334,0.424224,0.319293
mp-1021285,LiMg6B,Other lithium material,46,Caution,0,0.219431,0.48023,0.521949,0.816579,0.464882,0.672011,0.373169,0.143125
mp-3204293,BaLi2Bi2Pb,Other lithium material,51,Caution,1,0.157832,0.44381,0.471413,0.747976,0.522894,0.590867,0.35433,0.159862
mp-1305455,Li2Ni3TeO8,Other lithium material,51,Caution,0,0.549292,0.871812,0.610935,0.751929,0.652885,0.463994,0.390121,0.166446
mp-761248,LiCu3P3O11,Other lithium material,53,Caution,0,0.55226,0.874075,0.613808,0.749279,0.652576,0.462181,0.39082,0.171523
mp-3245359,Li2Tm2BRh4,Other lithium material,61,Caution,1,0.228764,0.479297,0.528169,0.80752,0.472771,0.657692,0.367402,0.152651
mp-1024988,LiYb(CuP)2,Other lithium material,63,Caution,1,0.132618,0.530747,0.465143,0.387774,0.367223,0.706838,0.495797,0.189901
mp-759828,LiMnVP2(HO5)2,LMO-family,84,Research Candidate,0,0.836934,0.095984,0.599647,0.664986,0.387831,0.280375,0.563185,0.127253
mp-759965,Li3VOF6,Other lithium material,47,Caution,0,0.451892,0.573669,0.745666,0.660795,0.626264,0.534284,0.509851,0.545416
mp-1222456,LiRuRhO4,Other lithium material,53,Caution,0,0.41652,0.512936,0.65578,0.61978,0.67768,0.501477,0.318398,0.083578
mp-1203059,LiAs3H2O9,Other lithium material,51,Caution,1,0.531132,0.982617,0.622352,0.349688,0.485484,0.573097,0.520873,0.236424
mp-3240546,LiCa2Rh3,Other lithium material,61,Caution,1,0.146069,0.441022,0.461822,0.756097,0.520526,0.598613,0.362018,0.151132
mp-540965,Na2Li3FeO4,Other lithium material,64,Caution,1,0.433172,0.601787,0.754549,0.228972,0.521946,0.551867,0.320704,0.456984
mp-3303677,Ba3LiCd11,Other lithium material,51,Caution,1,0.129114,0.43191,0.447878,0.743666,0.53252,0.583451,0.359207,0.151229
mp-558267,NaLiSiB3HO8,Silicon-family,87,Research Candidate,1,0.729762,0.890906,0.461187,0.263981,0.327244,0.413072,0.324578,0.368201
mp-862614,LiTm2Ru,Other lithium material,61,Caution,1,0.026289,0.356828,0.331258,0.643705,0.690071,0.314088,0.418246,0.32698
mp-1175272,Li7Mn4CoO12,LCO-family,46,Avoid / Benchmark,0,0.98098,0.582276,0.055615,0.719946,0.683269,0.661176,0.601608,0.243745
mp-865959,LiHo2Ru,Other lithium material,61,Caution,1,0.026126,0.356732,0.331116,0.643849,0.690039,0.314249,0.418179,0.326683
mp-3223324,LiNd2Si3Pd4,Other lithium material,63,Caution,1,0.187171,0.457018,0.494033,0.774764,0.503459,0.617866,0.360848,0.155453
mp-1314570,Li2CoO3,LCO-family,43,Avoid / Benchmark,0,0.857578,0.111158,0.384975,0.585084,0.695654,0.998929,0.302746,0.385933
mp-1113705,Rb2LiRuF6,Other lithium material,57,Caution,1,0.034261,0.376941,0.385337,0.696625,0.67861,0.314045,0.609465,0.757692
mp-3203521,BaSr2(LiSn2)4,Other lithium material,61,Caution,1,0.346795,0.830208,0.471162,0.930174,0.457668,0.608555,0.436482,0.234119
mp-1222614,Li2PdPb,Other lithium material,51,Caution,1,0.032096,0.359968,0.336051,0.647386,0.686287,0.31861,0.419296,0.3276
mp-1031024,CsLiMg6O7,Other lithium material,46,Caution,0,0.411739,0.531129,0.664205,0.561862,0.677552,0.476657,0.30635,0.131412
mp-7575,LiZnN,Other lithium material,61,Caution,1,0.0079,0.453219,0.334018,0.275634,0.527177,0.433271,0.557283,0.367655
mp-1026401,KLiMg14,Other lithium material,50,Caution,0,0.220379,0.480789,0.522775,0.815743,0.465069,0.671077,0.373559,0.144854
mp-3248619,LiPrNi4,Other lithium material,57,Caution,1,0.031077,0.359367,0.335164,0.648283,0.686086,0.319613,0.418878,0.325744
mp-780112,Li5Mn8(BO3)8,LMO-family,80,Research Candidate,0,0.820225,0.09642,0.587513,0.676105,0.380332,0.29473,0.579153,0.119748
mp-758373,LiCoPO4,LCO-family,47,Avoid / Benchmark,0,0.774465,0.353871,0.221782,0.51554,0.748113,0.892086,0.191685,0.339768
mp-28326,LiGaBr4,Other lithium material,61,Caution,1,0.320862,0.947433,0.480534,0.515172,0.28716,0.715429,0.572735,0.31773
mp-3230731,LiLa3Pd2Pb3,Other lithium material,51,Caution,1,0.142549,0.433047,0.457347,0.741743,0.535193,0.577609,0.353494,0.156055
mp-3214924,CsLi5(TcH9)3,Other lithium material,61,Caution,1,0.240643,0.5164,0.556095,0.74645,0.452536,0.651196,0.350734,0.210911
mp-1222615,Li2MgSn,Other lithium material,61,Caution,1,0.031791,0.360078,0.335956,0.647113,0.686042,0.318895,0.418973,0.327459
mp-3252745,BaLiNdS3,Li-S or sulfide-family,78,Research Candidate,1,0.401886,0.366521,0.294169,0.729233,0.183078,0.508354,0.03362,0.351895
mp-3252606,LiTb4FeC8,Carbon-family,98,Recommend,1,0.435712,0.345614,0.425042,0.784942,0.323281,0.469407,0.063776,0.536253
mp-3250075,Li2Er2Si3,Other lithium material,63,Caution,1,0.208656,0.474669,0.5133,0.801637,0.476451,0.654177,0.37245,0.151163
mp-3524,LiPN2,Other lithium material,63,Caution,1,0.157892,0.574201,0.501635,0.358188,0.331629,0.726794,0.494579,0.236789
mp-779525,Li3Sb3P8O29,Other lithium material,57,Caution,0,0.561757,0.89358,0.630177,0.719584,0.642753,0.457765,0.384388,0.203375
mp-3214297,LiHf6Al15Pd7,Other lithium material,61,Caution,1,0.15967,0.442225,0.471405,0.755006,0.522685,0.593745,0.356226,0.155152
mp-1346728,Li7Mn5O12,LMO-family,75,Research Candidate,0,0.800878,0.090044,0.571828,0.690166,0.375337,0.311028,0.582954,0.097409
mp-3231154,Li2DyPaPt4,Other lithium material,61,Caution,1,0.233552,0.481931,0.532162,0.809167,0.470429,0.659805,0.368479,0.154734
mp-3222145,Li4Nd2TmPb4,Other lithium material,51,Caution,1,0.212277,0.47043,0.514604,0.795653,0.484309,0.643207,0.364635,0.152496
mp-3213316,Li5Al16SnPt7,Other lithium material,61,Caution,1,0.191797,0.459493,0.497827,0.778508,0.499989,0.622413,0.361562,0.155027
mp-758390,LiNiPO4,Other lithium material,53,Caution,0,0.43523,0.546431,0.685112,0.572448,0.660249,0.495483,0.308725,0.137003
mp-3244279,Li2NpN2,Other lithium material,61,Caution,1,0.150722,0.443703,0.465814,0.753956,0.520348,0.596309,0.363632,0.157394
mp-1105613,Li4SiPt3,Other lithium material,63,Caution,1,0.128894,0.534893,0.463719,0.394827,0.358796,0.719047,0.503421,0.187273
