material_id,formula,battery_family,india_feasibility_score,india_decision_label,is_stable,target_is_stable,space_group_number,band_gap,formation_energy_per_atom,number_of_elements,has_fe,has_p,has_mn,has_c,has_si,has_s,scaled_space_group_number,scaled_band_gap,scaled_formation_energy_per_atom,scaled_number_of_elements,scaled_has_fe,scaled_has_p,scaled_has_mn,scaled_has_c,scaled_has_si,scaled_has_s
mp-1235649,Ba2LiMn2(P2O7)2,LMO-family,81,Research Candidate,0,0,1,0.6181,-2.733121442,5,0,1,1,0,0,0,0.0,0.082723,0.160268,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-1173983,Li3Co2O5,LCO-family,41,Avoid / Benchmark,0,0,12,0.3163,-1.66869847,3,0,0,0,0,0,0,0.048035,0.042332,0.2919,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-757962,LiCoPO4,LCO-family,43,Avoid / Benchmark,0,0,159,2.8762,-2.320965555,4,0,1,0,0,0,0,0.689956,0.384936,0.211237,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-531078,Li13Co11O24,LCO-family,45,Avoid / Benchmark,0,0,14,0.2046,-1.738988151,3,0,0,0,0,0,0,0.056769,0.027383,0.283208,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1191653,Li3As,Other lithium material,43,Caution,0,0,165,0.3694,-0.797777485,2,0,0,0,0,0,0,0.716157,0.049439,0.399603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-780331,LiMnPO4,LMO-family,82,Research Candidate,0,0,33,3.6767,-2.58148499,4,0,1,1,0,0,0,0.139738,0.49207,0.17902,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-3211696,LiB2PdRh2,Other lithium material,61,Caution,1,1,9,0.0,-0.478287974,4,0,0,0,0,0,0,0.034934,0.0,0.439112,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1174411,Li5Mn2CoO8,LCO-family,44,Avoid / Benchmark,0,0,6,0.0027,-1.981556198,4,0,0,1,0,0,0,0.021834,0.000361,0.25321,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3205735,Sr2Li(As3Pd10)2,Other lithium material,51,Caution,1,1,225,0.0,-0.509861449,4,0,0,0,0,0,0,0.978166,0.0,0.435208,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1174755,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0,1,0.0297,-1.804372725,4,0,0,1,0,0,0,0.0,0.003975,0.275122,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-774579,LiTi2(PO4)3,LTO-family,81,Research Candidate,0,0,2,2.5518,-3.00597269,4,0,1,0,0,0,0,0.004367,0.34152,0.126525,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-752743,Li2MnPO5,LMO-family,82,Research Candidate,0,0,15,1.4847,-2.473274625,4,0,1,1,0,0,0,0.061135,0.198704,0.192402,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-4855,Li2SeO4,Other lithium material,61,Caution,1,1,148,3.9135,-1.851011195,3,0,0,0,0,0,0,0.641921,0.523762,0.269354,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3214961,Li4ZnAsPd6,Other lithium material,51,Caution,1,1,156,0.0,-0.524384825,4,0,0,0,0,0,0,0.676856,0.0,0.433412,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1218571,Sr3Li4Nb6O20,Other lithium material,53,Caution,0,0,38,1.2892,-3.047707338,4,0,0,0,0,0,0,0.161572,0.17254,0.121364,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3320590,Li30Si7Pt,Other lithium material,63,Caution,1,1,146,0.0,-0.280347356,3,0,0,0,0,1,0,0.633188,0.0,0.463591,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-3204890,LiCrPbF6,Other lithium material,47,Caution,1,1,163,3.1704,-2.943678796,4,0,0,0,0,0,0,0.707424,0.42431,0.134229,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1185315,Li3La3(MoO6)2,Other lithium material,61,Caution,1,1,230,2.8495,-2.893545649,4,0,0,0,0,0,0,1.0,0.381362,0.140429,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-766080,Li4Mn2Cr3Sb3O16,LMO-family,80,Research Candidate,0,0,8,0.123,-2.167517106,5,0,0,1,0,0,0,0.030568,0.016462,0.230213,0.75,0.0,0.0,1.0,0.0,0.0,0.0
mp-1176598,LiMnSnO4,LMO-family,80,Research Candidate,0,0,95,0.7601,-2.047267891,4,0,0,1,0,0,0,0.41048,0.101728,0.245084,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-697664,LiCr4(PO4)3,Other lithium material,55,Caution,0,0,15,2.0517,-2.457389939,4,0,1,0,0,0,0,0.061135,0.274589,0.194366,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-764993,Li3V3P8O29,Other lithium material,53,Caution,0,0,1,0.9759,-2.518191286,4,0,1,0,0,0,0,0.0,0.130609,0.186847,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3208614,Li2MgPd3O8,Other lithium material,61,Caution,1,1,166,1.3737,-1.323578043,4,0,0,0,0,0,0,0.720524,0.183849,0.334579,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3201937,LiYH6Ru,Other lithium material,61,Caution,1,1,216,3.0133,-0.627356358,4,0,0,0,0,0,0,0.938865,0.403284,0.420678,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-864930,LiTiIr2,Other lithium material,63,Caution,1,1,225,0.0,-0.660227134,3,0,0,0,0,0,0,0.978166,0.0,0.416613,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3276210,Li3Ta3Ir5Ru,Other lithium material,61,Caution,1,1,47,0.0,-0.636640796,4,0,0,0,0,0,0,0.200873,0.0,0.41953,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-778762,LiMn2(BO3)2,LMO-family,80,Research Candidate,0,0,1,0.3441,-2.426073113,4,0,0,1,0,0,0,0.0,0.046053,0.198239,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3214614,Na3Li2CrAs3,Other lithium material,51,Caution,1,1,64,0.0,-0.621454073,4,0,0,0,0,0,0,0.275109,0.0,0.421408,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-775901,LiV3OF11,Other lithium material,49,Caution,0,0,1,1.456,-2.97035126,4,0,0,0,0,0,0,0.0,0.194863,0.130931,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-862946,Li2PmSi,Other lithium material,57,Caution,0,0,225,0.0,-0.284081806,3,0,0,0,0,1,0,0.978166,0.0,0.463129,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-780111,Li2Mn3(BO3)3,LMO-family,80,Research Candidate,0,0,2,0.0,-2.445794096,4,0,0,1,0,0,0,0.004367,0.0,0.1958,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-16264,LiCaSb,Other lithium material,61,Caution,1,1,62,0.6443,-1.006045865,3,0,0,0,0,0,0,0.266376,0.08623,0.373847,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-803565,Li3Cr3GaO8,Other lithium material,46,Caution,0,0,1,0.0,0.972337679,4,0,0,0,0,0,0,0.0,0.0,0.618505,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3204495,LiHg2BrO2,Other lithium material,51,Caution,1,1,180,1.9101,-0.901990671,4,0,0,0,0,0,0,0.781659,0.255638,0.386715,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3205831,Cs2LiTaSe4,Other lithium material,61,Caution,1,1,70,2.5637,-1.372549256,4,0,0,0,0,0,0,0.30131,0.343112,0.328523,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-768091,Li4Ni7O11,Other lithium material,51,Caution,0,0,2,0.0,-1.415114649,3,0,0,0,0,0,0,0.004367,0.0,0.323259,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1029522,Li7SbN4,Other lithium material,61,Caution,1,1,218,2.245,-0.52469448,3,0,0,0,0,0,0,0.947598,0.300459,0.433374,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3211776,Rb3Li2GeAs3,Other lithium material,51,Caution,1,1,64,1.2121,-0.630579049,4,0,0,0,0,0,0,0.275109,0.162221,0.420279,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175362,Li7Mn5O12,LMO-family,82,Research Candidate,0,0,12,0.9306,-2.124668634,3,0,0,1,0,0,0,0.048035,0.124547,0.235512,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-780226,Li3LaO3,Other lithium material,51,Caution,0,0,163,3.8716,-2.61364307,3,0,0,0,0,0,0,0.707424,0.518155,0.175043,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1639812,Li6V5SbO12,Other lithium material,51,Caution,0,0,5,0.0208,-2.317307711,4,0,0,0,0,0,0,0.017467,0.002784,0.211689,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-775949,Li4Ni(BO3)2,Other lithium material,49,Caution,0,0,58,3.5073,-2.367213206,4,0,0,0,0,0,0,0.248908,0.469399,0.205518,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-26865,LiV(PO3)4,Other lithium material,55,Caution,0,0,15,2.0738,-2.626269427,4,0,1,0,0,0,0,0.061135,0.277547,0.173482,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-866640,LiMgH6Ir,Other lithium material,61,Caution,1,1,215,3.6437,-0.514580119,4,0,0,0,0,0,0,0.934498,0.487654,0.434624,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1147726,Li4Zn(PS4)2,Li-S or sulfide-family,74,Research Candidate,0,0,1,2.3985,-1.060133596,4,0,1,0,0,0,1,0.0,0.321003,0.367158,0.5,0.0,1.0,0.0,0.0,0.0,1.0
mp-3212172,SrLi2(P3Pd10)2,Other lithium material,63,Caution,1,1,216,0.0,-0.595526912,4,0,1,0,0,0,0,0.938865,0.0,0.424614,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3261001,Li3Mg(SnPd5)2,Other lithium material,61,Caution,1,1,6,0.0,-0.544361291,4,0,0,0,0,0,0,0.021834,0.0,0.430941,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-9244,LiBC,Carbon-family,95,Recommend,1,1,194,0.8471,-0.374308039,3,0,0,0,1,0,0,0.842795,0.113371,0.451971,0.25,0.0,0.0,0.0,1.0,0.0,0.0
mp-767276,Li5Fe5Si7O24,Silicon-family,80,Research Candidate,0,0,1,1.8418,-2.561828897,4,1,0,0,0,1,0,0.0,0.246497,0.181451,0.5,1.0,0.0,0.0,0.0,1.0,0.0
mp-756049,LiVF4,Other lithium material,47,Caution,0,0,14,2.1078,-3.176143089,3,0,0,0,0,0,0,0.056769,0.282097,0.105481,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-757263,Li7V3P8O29,Other lithium material,57,Caution,0,0,1,0.5714,-2.683873076,4,0,1,0,0,0,0,0.0,0.076473,0.166358,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1174730,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0,1,0.0,-1.809400983,4,0,0,1,0,0,0,0.0,0.0,0.2745,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-755521,Li2Ti3FeO8,LTO-family,80,Research Candidate,0,0,160,0.0,-2.974681318,4,1,0,0,0,0,0,0.694323,0.0,0.130395,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-555089,SrLi4Ca(SiO4)2,Silicon-family,87,Research Candidate,1,1,57,5.0666,-3.036285777,5,0,0,0,0,1,0,0.244541,0.678087,0.122777,0.75,0.0,0.0,0.0,0.0,1.0,0.0
mp-3320910,LiIn6Pd7,Other lithium material,61,Caution,1,1,148,0.0,-0.588919085,3,0,0,0,0,0,0,0.641921,0.0,0.425431,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-865940,LiThAu2,Other lithium material,61,Caution,1,1,225,0.0,-0.607359748,3,0,0,0,0,0,0,0.978166,0.0,0.423151,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1202232,LiMn(P2O7)2,LMO-family,81,Research Candidate,0,0,15,0.0,-2.177506869,4,0,1,1,0,0,0,0.061135,0.0,0.228978,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-1177586,Li3MnV(PO4)3,LMO-family,84,Research Candidate,0,0,1,0.6335,-2.639126058,5,0,1,1,0,0,0,0.0,0.084784,0.171892,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-31961,LiMn2(PO3)5,LMO-family,84,Research Candidate,0,0,7,4.4282,-2.580889551,4,0,1,1,0,0,0,0.026201,0.592647,0.179094,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-1174269,Li4Co3O7,LCO-family,41,Avoid / Benchmark,0,0,2,0.4574,-1.673103716,3,0,0,0,0,0,0,0.004367,0.061216,0.291355,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-695505,K2LiNb6(PO8)3,Other lithium material,63,Caution,1,1,1,2.295,-2.927287175,5,0,1,0,0,0,0,0.0,0.307151,0.136256,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-21029,Li2InPd,Other lithium material,61,Caution,1,1,216,0.0,-0.520561748,3,0,0,0,0,0,0,0.938865,0.0,0.433885,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3252895,LiPrSi2Au,Other lithium material,63,Caution,1,1,119,0.0,-0.745364016,4,0,0,0,0,1,0,0.515284,0.0,0.406084,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-19103,LiCrP2O7,Other lithium material,63,Caution,1,1,4,2.7339,-2.674344235,4,0,1,0,0,0,0,0.0131,0.365891,0.167536,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3210747,Li2Mn(SnPd2)3,Other lithium material,64,Caution,1,1,164,0.0,-0.618162291,4,0,0,1,0,0,0,0.71179,0.0,0.421815,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-753117,Li4Ti3V3O12,LTO-family,75,Research Candidate,0,0,2,0.0,-2.825361516,4,0,0,0,0,0,0,0.004367,0.0,0.148861,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-767631,Li3VF6,Other lithium material,49,Caution,0,0,4,2.5365,-3.16654696,3,0,0,0,0,0,0,0.0131,0.339472,0.106668,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-978840,SrLi2(SiN2)2,Other lithium material,63,Caution,1,1,205,3.5597,-1.222752946,4,0,0,0,0,1,0,0.89083,0.476412,0.347048,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1176210,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0,1,0.1811,-1.787258305,4,0,0,1,0,0,0,0.0,0.024237,0.277238,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-5061,Li5ReO6,Other lithium material,61,Caution,1,1,12,2.1583,-2.30808908,3,0,0,0,0,0,0,0.048035,0.288856,0.212829,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1221130,NaLi4(H2N)5,Other lithium material,55,Caution,0,0,82,2.6774,-0.562329658,4,0,0,0,0,0,0,0.353712,0.358329,0.428719,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-26227,LiVP2O7,Other lithium material,63,Caution,1,1,15,2.1466,-2.71835371,4,0,1,0,0,0,0,0.061135,0.28729,0.162094,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3323404,Sr2Li3Cd14,Other lithium material,51,Caution,1,1,166,0.0,-0.268776135,3,0,0,0,0,0,0,0.720524,0.0,0.465022,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-861901,LiGaCu2,Other lithium material,61,Caution,1,1,225,0.0,-0.204676987,3,0,0,0,0,0,0,0.978166,0.0,0.472949,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1211256,Li3Sm3(TeO6)2,Other lithium material,61,Caution,1,1,230,3.4655,-2.744250561,4,0,0,0,0,0,0,1.0,0.463804,0.158891,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3248118,LiErH6Os,Other lithium material,61,Caution,1,1,216,3.395,-0.636531405,4,0,0,0,0,0,0,0.938865,0.454369,0.419543,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3248842,Li3Ho3CdAs2,Other lithium material,51,Caution,1,1,189,0.0235,-0.918629106,4,0,0,0,0,0,0,0.820961,0.003145,0.384657,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3213123,LiAlPtO4,Other lithium material,61,Caution,1,1,74,2.2934,-2.033866053,4,0,0,0,0,0,0,0.318777,0.306937,0.246741,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1211905,K3LiGe4,Other lithium material,61,Caution,1,1,62,1.0603,-0.249474369,3,0,0,0,0,0,0,0.266376,0.141905,0.467409,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-8491,LiInP2O7,Other lithium material,63,Caution,1,1,4,3.9726,-2.602587649,4,0,1,0,0,0,0,0.0131,0.531672,0.17641,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-26039,Li3Mn2(PO4)3,LMO-family,86,Research Candidate,0,0,14,1.1909,-2.563618485,4,0,1,1,0,0,0,0.056769,0.159384,0.181229,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-757502,Li2CrSiO4,Silicon-family,76,Research Candidate,0,0,29,2.5889,-2.547846429,4,0,0,0,0,1,0,0.122271,0.346485,0.18318,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-756423,Li2Co3BiO8,LCO-family,45,Avoid / Benchmark,0,0,166,1.1113,-1.563510446,4,0,0,0,0,0,0,0.720524,0.148731,0.304908,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1222313,LiDyS2,Li-S or sulfide-family,68,Research Candidate,0,0,123,0.3031,-2.018151857,3,0,0,0,0,0,1,0.532751,0.040565,0.248685,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-27130,Li2W2O7,Other lithium material,55,Caution,0,0,2,3.7425,-2.281433842,3,0,0,0,0,0,0,0.004367,0.500877,0.216126,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3223526,Li4Sm2HoPb4,Other lithium material,51,Caution,1,1,71,0.0,-0.633101351,4,0,0,0,0,0,0,0.305677,0.0,0.419967,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-23694,LiBH,Other lithium material,50,Caution,0,0,62,0.4704,-0.267532579,3,0,0,0,0,0,0,0.266376,0.062956,0.465176,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3322925,LiCr(SbO3)4,Other lithium material,61,Caution,1,1,31,1.5635,-1.804615165,4,0,0,0,0,0,0,0.131004,0.209251,0.275092,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-760842,Li9V3P8O29,Other lithium material,55,Caution,0,0,1,0.0154,-2.697865792,4,0,1,0,0,0,0,0.0,0.002061,0.164628,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1110749,Rb2LiMoI6,Other lithium material,50,Caution,0,0,225,0.9752,-1.094949361,4,0,0,0,0,0,0,0.978166,0.130516,0.362853,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1174373,Li4Mn3O7,LMO-family,82,Research Candidate,0,0,12,1.065,-2.123292681,3,0,0,1,0,0,0,0.048035,0.142534,0.235682,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-850135,Li3V2Cr2O8,Other lithium material,51,Caution,0,0,2,0.8425,-2.404593808,4,0,0,0,0,0,0,0.004367,0.112756,0.200895,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-12450,LiNd2OsO6,Other lithium material,61,Caution,1,1,14,0.0,-2.818654913,4,0,0,0,0,0,0,0.056769,0.0,0.14969,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-757925,LiNi2(CO4)2,Carbon-family,76,Recommend,0,0,14,0.2661,-1.194398913,4,0,0,0,1,0,0,0.056769,0.035613,0.350554,0.5,0.0,0.0,0.0,1.0,0.0,0.0
mp-1307896,Li3V4O8,Other lithium material,53,Caution,0,0,15,1.0062,-2.464775388,3,0,0,0,0,0,0,0.061135,0.134665,0.193453,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175047,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0,1,0.0291,-1.832585525,4,0,0,1,0,0,0,0.0,0.003895,0.271633,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-755656,Li3MnF6,Other lithium material,52,Caution,0,0,1,1.6879,-2.9927011,3,0,0,1,0,0,0,0.0,0.2259,0.128167,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-756985,Li2VSn(PO4)2,Other lithium material,53,Caution,0,0,11,2.708,-2.49399105,5,0,1,0,0,0,0,0.043668,0.362425,0.18984,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-26947,Li2V(PO4)2,Other lithium material,55,Caution,0,0,7,1.5766,-2.638572752,4,0,1,0,0,0,0,0.026201,0.211004,0.17196,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1210748,Li2MnN,Other lithium material,53,Caution,0,0,191,0.0,-0.366855992,3,0,0,1,0,0,0,0.829694,0.0,0.452893,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-1192145,LiGaH4,Other lithium material,55,Caution,0,0,14,4.6818,-0.167716062,3,0,0,0,0,0,0,0.056769,0.626588,0.477519,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-15999,Li3AuS2,Li-S or sulfide-family,78,Research Candidate,1,1,72,2.0985,-1.206511226,3,0,0,0,0,0,1,0.310044,0.280852,0.349056,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-851247,Li4V3P8O29,Other lithium material,55,Caution,0,0,1,0.7025,-2.573025407,4,0,1,0,0,0,0,0.0,0.094019,0.180066,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1302186,Li2TiV3O8,LTO-family,79,Research Candidate,0,0,13,0.0,-2.721565289,4,0,0,0,0,0,0,0.052402,0.0,0.161697,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-672287,Li13Si4,Other lithium material,63,Caution,1,1,55,0.0,-0.234094488,2,0,0,0,0,1,0,0.235808,0.0,0.469311,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mp-755185,LiSbPHO5,Other lithium material,53,Caution,0,0,2,2.5562,-2.161600238,5,0,1,0,0,0,0,0.004367,0.342108,0.230945,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-3244247,LiSm4FeC8,Carbon-family,98,Recommend,1,1,23,0.0,-0.321945726,4,1,0,0,1,0,0,0.09607,0.0,0.458447,0.5,1.0,0.0,0.0,1.0,0.0,0.0
mp-1199210,Li3MnP2(O3F2)2,LMO-family,88,Research Candidate,1,1,14,1.7453,-2.802683727,5,0,1,1,0,0,0,0.056769,0.233582,0.151665,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-867253,LiZn2Ir,Other lithium material,61,Caution,1,1,225,0.0,-0.383764919,3,0,0,0,0,0,0,0.978166,0.0,0.450802,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-759371,LiFe2(BO3)2,Other lithium material,54,Caution,0,0,1,1.5305,-2.260226405,4,1,0,0,0,0,0,0.0,0.204834,0.218748,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-3251116,LiLaFeH6,Other lithium material,64,Caution,1,1,216,2.0033,-0.512730045,4,1,0,0,0,0,0,0.938865,0.268111,0.434853,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-774365,LiMn2F5,Other lithium material,52,Caution,0,0,2,3.3262,-2.972316544,3,0,0,1,0,0,0,0.004367,0.445161,0.130688,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-1205443,LiAlSiH2O5,Silicon-family,81,Research Candidate,0,0,33,4.5798,-2.606806826,5,0,0,0,0,1,0,0.139738,0.612936,0.175888,0.75,0.0,0.0,0.0,0.0,1.0,0.0
mp-1225077,K11Li4Ta15O45,Other lithium material,51,Caution,0,0,38,2.0781,-3.028102299,4,0,0,0,0,0,0,0.161572,0.278122,0.123789,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3245441,Li4ScUS6,Li-S or sulfide-family,78,Research Candidate,1,1,5,1.3692,-1.756811259,4,0,0,0,0,0,1,0.017467,0.183247,0.281003,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-38200,Li2PS3,Li-S or sulfide-family,69,Research Candidate,0,0,62,0.0,-0.97426448,3,0,1,0,0,0,1,0.266376,0.0,0.377777,0.25,0.0,1.0,0.0,0.0,0.0,1.0
mp-754179,LiMn(PO4)2,LMO-family,82,Research Candidate,0,0,15,0.3041,-2.26907414,4,0,1,1,0,0,0,0.061135,0.040699,0.217654,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-3336934,NaLi2AsS4,Li-S or sulfide-family,68,Research Candidate,1,1,121,2.2859,-0.958760226,4,0,0,0,0,0,1,0.524017,0.305933,0.379695,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-774297,Li3MnV(PO4)3,LMO-family,84,Research Candidate,0,0,146,0.0,-2.636041077,5,0,1,1,0,0,0,0.633188,0.0,0.172273,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-782726,LiFeP2O7,LFP-family,94,Recommend,0,0,1,1.4647,-2.443021314,4,1,1,0,0,0,0,0.0,0.196028,0.196143,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-697181,CsLi2(HO)3,Other lithium material,61,Caution,1,1,11,4.1415,-1.694828814,4,0,0,0,0,0,0,0.043668,0.554277,0.288669,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177172,Li4V5Cr4O18,Other lithium material,51,Caution,0,0,55,1.3791,-2.37583484,4,0,0,0,0,0,0,0.235808,0.184572,0.204452,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3241310,Li2CoAs2Ru,Other lithium material,46,Caution,1,1,115,0.0,-0.551241672,4,0,0,0,0,0,0,0.497817,0.0,0.430091,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-774459,Li8Ti16CuS32,Li-S or sulfide-family,72,Research Candidate,0,0,1,0.0,-1.617072043,4,0,0,0,0,0,1,0.0,0.0,0.298284,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-1236215,CsLiAcO3,Other lithium material,46,Caution,0,0,123,0.0,-2.180188538,4,0,0,0,0,0,0,0.532751,0.0,0.228646,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3207183,Rb3Li2TaAs3,Other lithium material,51,Caution,1,1,64,0.8635,-0.70664033,4,0,0,0,0,0,0,0.275109,0.115566,0.410873,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3281482,Li3Fe2RhO6,Other lithium material,64,Caution,1,1,12,1.1333,-1.772537794,4,1,0,0,0,0,0,0.048035,0.151675,0.279059,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1290773,LiFe2(CO3)4,Carbon-family,88,Recommend,0,0,1,0.0,-1.701625222,4,1,0,0,1,0,0,0.0,0.0,0.287828,0.5,1.0,0.0,0.0,1.0,0.0,0.0
mp-1177498,Li3V2P4(HO8)2,Other lithium material,53,Caution,0,0,1,0.8334,-2.52886885,5,0,1,0,0,0,0,0.0,0.111538,0.185527,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-774798,Li2Mn3SnO8,LMO-family,84,Research Candidate,0,0,96,0.6551,-2.082794137,4,0,0,1,0,0,0,0.414847,0.087675,0.240691,0.5,0.0,0.0,1.0,0.0,0.0,0.0
