material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-3250419,Li3Dy3CdAs2,Other lithium material,51,Caution,1,0.243853,0.331159,0.325435,0.497966,0.496721,0.803178,0.457494,0.271332
mp-882858,LiFe4(BO3)4,Other lithium material,54,Caution,0,0.614953,0.303124,0.047923,0.80328,0.339287,0.577703,0.502052,0.426177
mp-758684,Li2NiSnO4,Other lithium material,51,Caution,0,0.503016,0.235473,0.299107,0.632906,0.399552,0.574722,0.633701,0.277365
mp-753559,LiNiOF,Other lithium material,45,Caution,0,0.469464,0.206096,0.269175,0.61232,0.437644,0.692212,0.650786,0.586383
mp-3247359,LiTm(NiIr)2,Other lithium material,57,Caution,1,0.197958,0.530024,0.483899,0.765955,0.481168,0.640004,0.325627,0.293707
mp-25406,LiFePCO7,LFP-family,96,Recommend,0,0.656047,0.527713,0.827864,0.778461,0.518749,0.449036,0.51478,0.129473
mp-755037,LiNbCoO4,LCO-family,41,Avoid / Benchmark,0,0.769532,0.567041,0.503566,0.316283,0.060734,0.714389,0.487953,0.269423
mp-1204228,NaLiCoPO4F,LCO-family,41,Avoid / Benchmark,0,0.64623,0.664131,0.630514,0.372533,0.091285,0.337968,0.186854,0.719882
mp-756913,Li7Ni5O12,Other lithium material,51,Caution,0,0.476332,0.547799,0.202799,0.980195,0.326284,0.389536,0.454888,0.448643
mp-3249647,Li4ErUS6,Li-S or sulfide-family,78,Research Candidate,1,0.588821,0.331427,0.709526,0.522984,0.634899,0.886804,0.296211,0.119621
mp-1185237,LiW3,Other lithium material,46,Caution,0,0.006249,0.6102,0.465577,0.502071,0.498519,0.566854,0.68028,0.456436
mp-1021285,LiMg6B,Other lithium material,46,Caution,0,0.189722,0.532978,0.489607,0.768057,0.483694,0.64379,0.309692,0.298517
mp-3204293,BaLi2Bi2Pb,Other lithium material,51,Caution,1,0.257591,0.322699,0.326617,0.512114,0.496638,0.808053,0.440495,0.271292
mp-1305455,Li2Ni3TeO8,Other lithium material,51,Caution,0,0.488482,0.384852,0.79423,0.923164,0.465869,0.42765,0.583616,0.404873
mp-761248,LiCu3P3O11,Other lithium material,53,Caution,0,0.613852,0.158962,0.648434,0.754301,0.481722,0.618643,0.619904,0.391193
mp-3245359,Li2Tm2BRh4,Other lithium material,61,Caution,1,0.198852,0.529294,0.483642,0.765993,0.481266,0.6396,0.326408,0.294485
mp-1024988,LiYb(CuP)2,Other lithium material,63,Caution,1,0.120296,0.450352,0.482184,0.53273,0.494902,0.301706,0.150669,0.423801
mp-759828,LiMnVP2(HO5)2,LMO-family,84,Research Candidate,0,0.927866,0.653276,0.020695,0.60234,0.802529,0.563646,0.478312,0.404597
mp-759965,Li3VOF6,Other lithium material,47,Caution,0,0.534819,0.173627,0.2752,0.681436,0.438163,0.711044,0.582034,0.594336
mp-1222456,LiRuRhO4,Other lithium material,53,Caution,0,0.370652,0.489688,0.452856,0.819109,0.383769,0.386307,0.594639,0.294392
mp-1203059,LiAs3H2O9,Other lithium material,51,Caution,1,0.607097,0.025883,0.648733,0.582554,0.495252,0.301902,0.365944,0.521562
mp-3240546,LiCa2Rh3,Other lithium material,61,Caution,1,0.123584,0.55328,0.477357,0.680922,0.483796,0.617823,0.396482,0.293753
mp-540965,Na2Li3FeO4,Other lithium material,64,Caution,1,0.499342,0.12425,0.307568,0.487143,0.413306,0.262651,0.368389,0.412695
mp-3303677,Ba3LiCd11,Other lithium material,51,Caution,1,0.108211,0.55846,0.474937,0.661822,0.483719,0.612552,0.414676,0.291923
mp-558267,NaLiSiB3HO8,Silicon-family,87,Research Candidate,1,0.787762,0.134284,0.667355,0.412745,0.545379,0.316319,0.3177,0.236098
mp-862614,LiTm2Ru,Other lithium material,61,Caution,1,0.015474,0.606965,0.460073,0.501328,0.495987,0.563494,0.69482,0.451662
mp-1175272,Li7Mn4CoO12,LCO-family,46,Avoid / Benchmark,0,0.980236,0.60192,0.834468,0.390262,0.326736,0.769721,0.46633,0.607701
mp-865959,LiHo2Ru,Other lithium material,61,Caution,1,0.015312,0.607098,0.46012,0.501321,0.495969,0.563567,0.694678,0.45152
mp-3223324,LiNd2Si3Pd4,Other lithium material,63,Caution,1,0.161268,0.541288,0.477105,0.717622,0.481225,0.625602,0.373765,0.291061
mp-1314570,Li2CoO3,LCO-family,43,Avoid / Benchmark,0,0.870605,0.634089,0.256151,0.481104,0.002954,0.719465,0.345208,0.421944
mp-1113705,Rb2LiRuF6,Other lithium material,57,Caution,1,0.02828,0.560127,0.428519,0.520871,0.532246,0.686562,0.692363,0.764132
mp-3203521,BaSr2(LiSn2)4,Other lithium material,61,Caution,1,0.303242,0.429375,0.823261,0.854324,0.563215,0.67698,0.329621,0.402756
mp-1222614,Li2PdPb,Other lithium material,51,Caution,1,0.020773,0.605009,0.460749,0.507482,0.49605,0.565027,0.689284,0.452561
mp-1031024,CsLiMg6O7,Other lithium material,46,Caution,0,0.493942,0.22663,0.293145,0.608705,0.399606,0.568355,0.652078,0.27552
mp-7575,LiZnN,Other lithium material,61,Caution,1,0.130414,0.275931,0.323407,0.183172,0.525421,0.441857,0.469461,0.571907
mp-1026401,KLiMg14,Other lithium material,50,Caution,0,0.190669,0.532206,0.489335,0.768097,0.483797,0.643362,0.310519,0.299341
mp-3248619,LiPrNi4,Other lithium material,57,Caution,1,0.019756,0.605838,0.46104,0.507439,0.49594,0.565486,0.688395,0.451676
mp-780112,Li5Mn8(BO3)8,LMO-family,80,Research Candidate,0,0.911537,0.660953,0.030606,0.602936,0.808412,0.566134,0.45995,0.420983
mp-758373,LiCoPO4,LCO-family,47,Avoid / Benchmark,0,0.800386,0.534917,0.5009,0.332974,0.060779,0.720939,0.460331,0.269441
mp-28326,LiGaBr4,Other lithium material,61,Caution,1,0.415892,0.061328,0.677926,0.502217,0.595843,0.548626,0.111333,0.528616
mp-3230731,LiLa3Pd2Pb3,Other lithium material,51,Caution,1,0.120827,0.554825,0.470656,0.667152,0.481044,0.611587,0.422013,0.286388
mp-3214924,CsLi5(TcH9)3,Other lithium material,61,Caution,1,0.339213,0.24407,0.322414,0.564286,0.496541,0.828209,0.360472,0.270465
mp-1222615,Li2MgSn,Other lithium material,61,Caution,1,0.142879,0.381933,0.315751,0.338135,0.511621,0.757041,0.72393,0.436634
mp-3252745,BaLiNdS3,Li-S or sulfide-family,78,Research Candidate,1,0.476118,0.424462,0.364915,0.413821,0.552987,0.843939,0.30901,0.009718
mp-3252606,LiTb4FeC8,Carbon-family,98,Recommend,1,0.360111,0.674588,0.523407,0.62611,0.536653,0.665645,0.238805,0.023924
mp-3250075,Li2Er2Si3,Other lithium material,63,Caution,1,0.18035,0.53405,0.486197,0.751191,0.484099,0.637115,0.329743,0.300673
mp-3524,LiPN2,Other lithium material,63,Caution,1,0.271041,0.172233,0.331562,0.362383,0.513474,0.498254,0.153474,0.413467
mp-779525,Li3Sb3P8O29,Other lithium material,57,Caution,0,0.626066,0.127419,0.64031,0.740729,0.481856,0.616349,0.620356,0.389679
mp-3214297,LiHf6Al15Pd7,Other lithium material,61,Caution,1,0.13631,0.549818,0.473288,0.686915,0.481075,0.617245,0.402785,0.287901
mp-1346728,Li7Mn5O12,LMO-family,75,Research Candidate,0,0.892455,0.67356,0.038391,0.60197,0.810261,0.571648,0.442969,0.420403
mp-3231154,Li2DyPaPt4,Other lithium material,61,Caution,1,0.203298,0.527244,0.483831,0.770135,0.481407,0.640208,0.323517,0.295881
mp-3222145,Li4Nd2TmPb4,Other lithium material,51,Caution,1,0.183891,0.534401,0.481348,0.74757,0.481177,0.634579,0.343833,0.292601
mp-3213316,Li5Al16SnPt7,Other lithium material,61,Caution,1,0.165443,0.539986,0.477859,0.72307,0.481223,0.627207,0.368376,0.291395
mp-758390,LiNiPO4,Other lithium material,53,Caution,0,0.515901,0.214177,0.294782,0.630774,0.399716,0.574771,0.628622,0.277492
mp-3244279,Li2NpN2,Other lithium material,61,Caution,1,0.128116,0.550108,0.476545,0.682434,0.484175,0.616647,0.398185,0.296873
mp-1105613,Li4SiPt3,Other lithium material,63,Caution,1,0.116597,0.450394,0.487322,0.537003,0.49775,0.30475,0.135312,0.431322
